pde, G, width, depth, pow_basis, pow_res, run, loss, l2
helmholtz, 10, 8, 3, 1.0, 0.5, 1, 7.633579254150391, 0.16837801039218903
helmholtz, 10, 8, 3, 1.0, 0.5, 2, 7.728487014770508, 0.2169293761253357
helmholtz, 10, 8, 3, 1.0, 0.5, 3, 6.273104190826416, 0.10727322846651077
helmholtz, 10, 8, 3, 1.0, 0.75, 1, 4.1931962966918945, 0.06576843559741974
helmholtz, 10, 8, 3, 1.0, 0.75, 2, 5.1742682456970215, 0.08194943517446518
helmholtz, 10, 8, 3, 1.0, 0.75, 3, 2.5792274475097656, 0.04817773029208183
helmholtz, 10, 8, 3, 1.0, 1.0, 1, 3.439413547515869, 0.08105869591236115
helmholtz, 10, 8, 3, 1.0, 1.0, 2, 7.833839416503906, 0.15551123023033142
helmholtz, 10, 8, 3, 1.0, 1.0, 3, 2.380890130996704, 0.07102838903665543
helmholtz, 10, 8, 3, 1.0, 1.25, 1, 3.88926100730896, 0.037410520017147064
helmholtz, 10, 8, 3, 1.0, 1.25, 2, 2.757889747619629, 0.10382675379514694
helmholtz, 10, 8, 3, 1.0, 1.25, 3, 2.7012553215026855, 0.07287836074829102
helmholtz, 10, 8, 3, 1.0, 1.5, 1, 2.31447696685791, 0.06741594523191452
helmholtz, 10, 8, 3, 1.0, 1.5, 2, 2.8172190189361572, 0.1298181414604187
helmholtz, 10, 8, 3, 1.0, 1.5, 3, 2.935417413711548, 0.07176532596349716
helmholtz, 10, 8, 3, 1.0, 1.75, 1, 1.8794162273406982, 0.06954655051231384
helmholtz, 10, 8, 3, 1.0, 1.75, 2, 2.1653952598571777, 0.06377627700567245
helmholtz, 10, 8, 3, 1.0, 1.75, 3, 2.4956204891204834, 0.10057929158210754
helmholtz, 10, 8, 3, 1.0, 2.0, 1, 1.9951817989349365, 0.11665879935026169
helmholtz, 10, 8, 3, 1.0, 2.0, 2, 1.9352636337280273, 0.11140128970146179
helmholtz, 10, 8, 3, 1.0, 2.0, 3, 3.140474319458008, 0.10043211281299591
helmholtz, 10, 8, 3, 1.25, 0.0, 1, 4.353882789611816, 0.05055522546172142
helmholtz, 10, 8, 3, 1.25, 0.0, 2, 8.165420532226562, 0.09746921062469482
helmholtz, 10, 8, 3, 1.25, 0.0, 3, 7.626772880554199, 0.06065941974520683
helmholtz, 10, 8, 3, 1.25, 0.25, 1, 4.5648579597473145, 0.07470016926527023
helmholtz, 10, 8, 3, 1.25, 0.25, 2, 9.447525024414062, 0.2089664191007614
helmholtz, 10, 8, 3, 1.25, 0.25, 3, 6.148226737976074, 0.06361982226371765
helmholtz, 10, 8, 3, 1.25, 0.5, 1, 7.401928901672363, 0.14288616180419922
helmholtz, 10, 8, 3, 1.25, 0.5, 2, 5.783446311950684, 0.14516505599021912
helmholtz, 10, 8, 3, 1.25, 0.5, 3, 6.942710876464844, 0.11587534099817276
helmholtz, 10, 8, 3, 1.25, 0.75, 1, 3.964715003967285, 0.0621681734919548
helmholtz, 10, 8, 3, 1.25, 0.75, 2, 3.346710681915283, 0.0811399593949318
helmholtz, 10, 8, 3, 1.25, 0.75, 3, 2.92576003074646, 0.1192244216799736
helmholtz, 10, 8, 3, 1.25, 1.0, 1, 4.377103805541992, 0.1058000773191452
helmholtz, 10, 8, 3, 1.25, 1.0, 2, 1.5443755388259888, 0.05788430571556091
helmholtz, 10, 8, 3, 1.25, 1.0, 3, 2.8621408939361572, 0.08361604809761047
helmholtz, 10, 8, 3, 1.25, 1.25, 1, 4.118109226226807, 0.039134155958890915
helmholtz, 10, 8, 3, 1.25, 1.25, 2, 5.418886661529541, 0.07314937561750412
helmholtz, 10, 8, 3, 1.25, 1.25, 3, 3.2021851539611816, 0.1348675638437271
helmholtz, 10, 8, 3, 1.25, 1.5, 1, 6.091176509857178, 0.0795922726392746
helmholtz, 10, 8, 3, 1.25, 1.5, 2, 1.983475923538208, 0.03942910209298134
helmholtz, 10, 8, 3, 1.25, 1.5, 3, 3.478142738342285, 0.09536007046699524
helmholtz, 10, 8, 3, 1.25, 1.75, 1, 2.6888787746429443, 0.033253882080316544
helmholtz, 10, 8, 3, 1.25, 1.75, 2, 2.7472331523895264, 0.0687178373336792
helmholtz, 10, 8, 3, 1.25, 1.75, 3, 3.165799140930176, 0.055853355675935745
helmholtz, 10, 8, 3, 1.25, 2.0, 1, 2.0541653633117676, 0.03913697600364685
helmholtz, 10, 8, 3, 1.25, 2.0, 2, 2.730175733566284, 0.06380858272314072
helmholtz, 10, 8, 3, 1.25, 2.0, 3, 3.99735951423645, 0.05595044791698456
helmholtz, 10, 8, 3, 1.5, 0.0, 1, 4.507285118103027, 0.05885116383433342
helmholtz, 10, 8, 3, 1.5, 0.0, 2, 9.069808959960938, 0.07636483758687973
helmholtz, 10, 8, 3, 1.5, 0.0, 3, 4.757981300354004, 0.08340629190206528
helmholtz, 10, 8, 3, 1.5, 0.25, 1, 7.1364970207214355, 0.0739763155579567
helmholtz, 10, 8, 3, 1.5, 0.25, 2, 7.009016990661621, 0.15016978979110718
helmholtz, 10, 8, 3, 1.5, 0.25, 3, 4.449780464172363, 0.0633234977722168
helmholtz, 10, 8, 3, 1.5, 0.5, 1, 8.691150665283203, 0.14570124447345734
helmholtz, 10, 8, 3, 1.5, 0.5, 2, 8.34719181060791, 0.07990054786205292
helmholtz, 10, 8, 3, 1.5, 0.5, 3, 5.824855804443359, 0.11003483086824417
helmholtz, 10, 8, 3, 1.5, 0.75, 1, 4.316884517669678, 0.11295395344495773
helmholtz, 10, 8, 3, 1.5, 0.75, 2, 2.7505664825439453, 0.07745476812124252
helmholtz, 10, 8, 3, 1.5, 0.75, 3, 3.09340763092041, 0.11143768578767776
helmholtz, 10, 8, 3, 1.5, 1.0, 1, 3.5871634483337402, 0.10863500088453293
helmholtz, 10, 8, 3, 1.5, 1.0, 2, 2.7187488079071045, 0.09736742079257965
helmholtz, 10, 8, 3, 1.5, 1.0, 3, 3.333111047744751, 0.07508677244186401
helmholtz, 10, 8, 3, 1.5, 1.25, 1, 3.578213930130005, 0.09081605821847916
helmholtz, 10, 8, 3, 1.5, 1.25, 2, 1.6287349462509155, 0.02849435992538929
helmholtz, 10, 8, 3, 1.5, 1.25, 3, 3.0604774951934814, 0.059945862740278244
helmholtz, 10, 8, 3, 1.5, 1.5, 1, 4.060040473937988, 0.1258048564195633
helmholtz, 10, 8, 3, 1.5, 1.5, 2, 2.8382370471954346, 0.0716731920838356
helmholtz, 10, 8, 3, 1.5, 1.5, 3, 4.880415916442871, 0.16436795890331268
helmholtz, 10, 8, 3, 1.5, 1.75, 1, 7.9425530433654785, 0.09565141797065735
helmholtz, 10, 8, 3, 1.5, 1.75, 2, 2.5635414123535156, 0.1175832524895668
helmholtz, 10, 8, 3, 1.5, 1.75, 3, 2.9777495861053467, 0.05180290713906288
helmholtz, 10, 8, 3, 1.5, 2.0, 1, 2.859513521194458, 0.04072007164359093
helmholtz, 10, 8, 3, 1.5, 2.0, 2, 2.92989182472229, 0.09491933137178421
helmholtz, 10, 8, 3, 1.5, 2.0, 3, 2.966140031814575, 0.04871808737516403
helmholtz, 10, 8, 3, 1.75, 0.0, 1, 4.637800216674805, 0.06506945937871933
helmholtz, 10, 8, 3, 1.75, 0.0, 2, 9.61194896697998, 0.0824248418211937
helmholtz, 10, 8, 3, 1.75, 0.0, 3, 5.348119735717773, 0.061914268881082535
helmholtz, 10, 8, 3, 1.75, 0.25, 1, 7.38122034072876, 0.08204581588506699
helmholtz, 10, 8, 3, 1.75, 0.25, 2, 7.227352142333984, 0.08858169615268707
helmholtz, 10, 8, 3, 1.75, 0.25, 3, 4.467654705047607, 0.08544612675905228
helmholtz, 10, 8, 3, 1.75, 0.5, 1, 6.019218444824219, 0.08820918202400208
helmholtz, 10, 8, 3, 1.75, 0.5, 2, 7.486568450927734, 0.1712595820426941
helmholtz, 10, 8, 3, 1.75, 0.5, 3, 6.76926326751709, 0.14678356051445007
helmholtz, 10, 8, 3, 1.75, 0.75, 1, 2.592741012573242, 0.04164202883839607
helmholtz, 10, 8, 3, 1.75, 0.75, 2, 2.1969776153564453, 0.031822703778743744
helmholtz, 10, 8, 3, 1.75, 0.75, 3, 2.91689133644104, 0.12701943516731262
helmholtz, 10, 8, 3, 1.75, 1.0, 1, 2.569167137145996, 0.09246461093425751
helmholtz, 10, 8, 3, 1.75, 1.0, 2, 5.069296360015869, 0.12771238386631012
helmholtz, 10, 8, 3, 1.75, 1.0, 3, 3.9642999172210693, 0.037225887179374695
helmholtz, 10, 8, 3, 1.75, 1.25, 1, 5.853766918182373, 0.10581305623054504
helmholtz, 10, 8, 3, 1.75, 1.25, 2, 3.6676557064056396, 0.058608461171388626
helmholtz, 10, 8, 3, 1.75, 1.25, 3, 3.5997507572174072, 0.07969770580530167
helmholtz, 10, 8, 3, 1.75, 1.5, 1, 3.2486507892608643, 0.04729686304926872
helmholtz, 10, 8, 3, 1.75, 1.5, 2, 4.869597434997559, 0.0430976003408432
helmholtz, 10, 8, 3, 1.75, 1.5, 3, 4.531774044036865, 0.08544044941663742
helmholtz, 10, 8, 3, 1.75, 1.75, 1, 5.340845584869385, 0.0787036120891571
helmholtz, 10, 8, 3, 1.75, 1.75, 2, 6.322595119476318, 0.07987739890813828
helmholtz, 10, 8, 3, 1.75, 1.75, 3, 5.920729160308838, 0.051360104233026505
helmholtz, 10, 8, 3, 1.75, 2.0, 1, 4.168097972869873, 0.12026084214448929
helmholtz, 10, 8, 3, 1.75, 2.0, 2, 3.9299371242523193, 0.07413505762815475
helmholtz, 10, 8, 3, 1.75, 2.0, 3, 3.4582841396331787, 0.07099056243896484
helmholtz, 10, 8, 3, 2.0, 0.0, 1, 5.21717643737793, 0.06332274526357651
helmholtz, 10, 8, 3, 2.0, 0.0, 2, 9.661880493164062, 0.08166174590587616
helmholtz, 10, 8, 3, 2.0, 0.0, 3, 5.331121921539307, 0.087156280875206
helmholtz, 10, 8, 3, 2.0, 0.25, 1, 6.8772687911987305, 0.10591072589159012
helmholtz, 10, 8, 3, 2.0, 0.25, 2, 7.686943531036377, 0.13935770094394684
helmholtz, 10, 8, 3, 2.0, 0.25, 3, 3.168937921524048, 0.05673333257436752
helmholtz, 10, 8, 3, 2.0, 0.5, 1, 5.881265640258789, 0.10163149982690811
helmholtz, 10, 8, 3, 2.0, 0.5, 2, 7.070560455322266, 0.105927973985672
helmholtz, 10, 8, 3, 2.0, 0.5, 3, 8.720057487487793, 0.15064501762390137
helmholtz, 10, 8, 3, 2.0, 0.75, 1, 6.463703155517578, 0.0780651867389679
helmholtz, 10, 8, 3, 2.0, 0.75, 2, 5.712406158447266, 0.07901942729949951
helmholtz, 10, 8, 3, 2.0, 0.75, 3, 5.289697170257568, 0.09703656286001205
helmholtz, 10, 8, 3, 2.0, 1.0, 1, 3.9620354175567627, 0.03634367510676384
helmholtz, 10, 8, 3, 2.0, 1.0, 2, 3.071812152862549, 0.05751590430736542
helmholtz, 10, 8, 3, 2.0, 1.0, 3, 2.4112913608551025, 0.02945518307387829
helmholtz, 10, 8, 3, 2.0, 1.25, 1, 3.1372835636138916, 0.04098673164844513
helmholtz, 10, 8, 3, 2.0, 1.25, 2, 3.7013511657714844, 0.09624996036291122
helmholtz, 10, 8, 3, 2.0, 1.25, 3, 2.551238775253296, 0.07763268798589706
helmholtz, 10, 8, 3, 2.0, 1.5, 1, 3.331986904144287, 0.07873773574829102
helmholtz, 10, 8, 3, 2.0, 1.5, 2, 6.454605579376221, 0.06345389783382416
helmholtz, 10, 8, 3, 2.0, 1.5, 3, 2.765491247177124, 0.06132598966360092
helmholtz, 10, 8, 3, 2.0, 1.75, 1, 6.460216522216797, 0.05080047622323036
helmholtz, 10, 8, 3, 2.0, 1.75, 2, 4.6984028816223145, 0.12977291643619537
helmholtz, 10, 8, 3, 2.0, 1.75, 3, 4.319535732269287, 0.12117192894220352
helmholtz, 10, 8, 3, 2.0, 2.0, 1, 9.451976776123047, 0.11654260754585266
helmholtz, 10, 8, 3, 2.0, 2.0, 2, 11.794692039489746, 0.09382383525371552
helmholtz, 10, 8, 3, 2.0, 2.0, 3, 9.271380424499512, 0.16432912647724152
helmholtz, 10, 16, 3, 0.0, 0.0, 1, 2451700187136.0, 4.987966060638428
helmholtz, 10, 16, 3, 0.0, 0.0, 2, 3452154413056.0, 6.155750751495361
helmholtz, 10, 16, 3, 0.0, 0.0, 3, 1549311672320.0, 6.043637752532959
helmholtz, 10, 16, 3, 0.0, 0.25, 1, 9282507505664.0, 2.4845151901245117
helmholtz, 10, 16, 3, 0.0, 0.25, 2, 10819886645248.0, 3.6730282306671143
helmholtz, 10, 16, 3, 0.0, 0.25, 3, 10059675336704.0, 3.7676517963409424
helmholtz, 10, 16, 3, 0.0, 0.5, 1, 12893068197888.0, 3.4600284099578857
helmholtz, 10, 16, 3, 0.0, 0.5, 2, 15952760537088.0, 2.732708215713501
helmholtz, 10, 16, 3, 0.0, 0.5, 3, 15044061429760.0, 2.5000479221343994
helmholtz, 10, 16, 3, 0.0, 0.75, 1, 8125138075648.0, 2.825467109680176
helmholtz, 10, 16, 3, 0.0, 0.75, 2, 20308178239488.0, 2.2392234802246094
helmholtz, 10, 16, 3, 0.0, 0.75, 3, 16587884068864.0, 1.7168710231781006
helmholtz, 10, 16, 3, 0.0, 1.0, 1, 8365029720064.0, 2.7648069858551025
helmholtz, 10, 16, 3, 0.0, 1.0, 2, 16336579198976.0, 2.1989336013793945
helmholtz, 10, 16, 3, 0.0, 1.0, 3, 15684023091200.0, 1.8762520551681519
helmholtz, 10, 16, 3, 0.0, 1.25, 1, 12110364934144.0, 3.0506434440612793
helmholtz, 10, 16, 3, 0.0, 1.25, 2, 16766633771008.0, 4.8952317237854
helmholtz, 10, 16, 3, 0.0, 1.25, 3, 16789593391104.0, 2.6348345279693604
helmholtz, 10, 16, 3, 0.0, 1.5, 1, 7758421164032.0, 1.8201193809509277
helmholtz, 10, 16, 3, 0.0, 1.5, 2, 15473947181056.0, 4.635074615478516
helmholtz, 10, 16, 3, 0.0, 1.5, 3, 14994724880384.0, 2.3499093055725098
helmholtz, 10, 16, 3, 0.0, 1.75, 1, 12302775484416.0, 2.1453135013580322
helmholtz, 10, 16, 3, 0.0, 1.75, 2, 19602440454144.0, 3.398805856704712
helmholtz, 10, 16, 3, 0.0, 1.75, 3, 10826025009152.0, 1.9552191495895386
helmholtz, 10, 16, 3, 0.0, 2.0, 1, 8543337971712.0, 2.4360432624816895
helmholtz, 10, 16, 3, 0.0, 2.0, 2, 16355335077888.0, 4.068480968475342
helmholtz, 10, 16, 3, 0.0, 2.0, 3, 14481046372352.0, 1.9147001504898071
helmholtz, 10, 16, 3, 0.25, 0.0, 1, 2127162.5, 1.9107197523117065
helmholtz, 10, 16, 3, 0.25, 0.0, 2, 1254802.0, 1.9227935075759888
helmholtz, 10, 16, 3, 0.25, 0.0, 3, 1541346.125, 5.313032627105713
helmholtz, 10, 16, 3, 0.25, 0.25, 1, 1068521.0, 1.2378093004226685
helmholtz, 10, 16, 3, 0.25, 0.25, 2, 1081497.75, 1.5357240438461304
helmholtz, 10, 16, 3, 0.25, 0.25, 3, 2508778.0, 1.8663519620895386
helmholtz, 10, 16, 3, 0.25, 0.5, 1, 884115.625, 1.408320426940918
helmholtz, 10, 16, 3, 0.25, 0.5, 2, 963207.0625, 1.2487881183624268
helmholtz, 10, 16, 3, 0.25, 0.5, 3, 572563.6875, 1.0880697965621948
helmholtz, 10, 16, 3, 0.25, 0.75, 1, 1375055.75, 1.3406078815460205
helmholtz, 10, 16, 3, 0.25, 0.75, 2, 1412600.75, 1.0856916904449463
helmholtz, 10, 16, 3, 0.25, 0.75, 3, 2364619.0, 1.1217917203903198
helmholtz, 10, 16, 3, 0.25, 1.0, 1, 1236916.5, 1.2026915550231934
helmholtz, 10, 16, 3, 0.25, 1.0, 2, 854928.5625, 1.1060322523117065
helmholtz, 10, 16, 3, 0.25, 1.0, 3, 1544608.375, 1.1535688638687134
helmholtz, 10, 16, 3, 0.25, 1.25, 1, 1190058.375, 1.3088268041610718
helmholtz, 10, 16, 3, 0.25, 1.25, 2, 907768.4375, 1.2708327770233154
helmholtz, 10, 16, 3, 0.25, 1.25, 3, 1985105.75, 1.1310063600540161
helmholtz, 10, 16, 3, 0.25, 1.5, 1, 2001211.125, 1.1601264476776123
helmholtz, 10, 16, 3, 0.25, 1.5, 2, 1213703.125, 1.328970193862915
helmholtz, 10, 16, 3, 0.25, 1.5, 3, 1733308.125, 1.1639949083328247
helmholtz, 10, 16, 3, 0.25, 1.75, 1, 1606641.125, 1.2196893692016602
helmholtz, 10, 16, 3, 0.25, 1.75, 2, 322649.125, 1.0695780515670776
helmholtz, 10, 16, 3, 0.25, 1.75, 3, 2539502.5, 1.1178991794586182
helmholtz, 10, 16, 3, 0.25, 2.0, 1, 2103708.25, 1.1248666048049927
helmholtz, 10, 16, 3, 0.25, 2.0, 2, 989415.625, 1.2119932174682617
helmholtz, 10, 16, 3, 0.25, 2.0, 3, 1574077.375, 1.197934865951538
helmholtz, 10, 16, 3, 0.5, 0.0, 1, 37.475929260253906, 1.278513789176941
helmholtz, 10, 16, 3, 0.5, 0.0, 2, 45.27666091918945, 1.5963369607925415
helmholtz, 10, 16, 3, 0.5, 0.0, 3, 79.09461212158203, 2.515040636062622
helmholtz, 10, 16, 3, 0.5, 0.25, 1, 1.4419896602630615, 0.05516056716442108
helmholtz, 10, 16, 3, 0.5, 0.25, 2, 1.619201421737671, 0.054538387805223465
helmholtz, 10, 16, 3, 0.5, 0.25, 3, 2.8752593994140625, 0.0669870376586914
helmholtz, 10, 16, 3, 0.5, 0.5, 1, 1.6943905353546143, 0.061438366770744324
helmholtz, 10, 16, 3, 0.5, 0.5, 2, 1.285513997077942, 0.055511463433504105
helmholtz, 10, 16, 3, 0.5, 0.5, 3, 1.1350593566894531, 0.06958244740962982
helmholtz, 10, 16, 3, 0.5, 0.75, 1, 2.0753540992736816, 0.057796675711870193
helmholtz, 10, 16, 3, 0.5, 0.75, 2, 2.6732428073883057, 0.05154934898018837
helmholtz, 10, 16, 3, 0.5, 0.75, 3, 1.2389508485794067, 0.060700759291648865
helmholtz, 10, 16, 3, 0.5, 1.0, 1, 3.787444591522217, 0.05197471007704735
helmholtz, 10, 16, 3, 0.5, 1.0, 2, 1.3265955448150635, 0.07600516080856323
helmholtz, 10, 16, 3, 0.5, 1.0, 3, 3.0272154808044434, 0.055143922567367554
helmholtz, 10, 16, 3, 0.5, 1.25, 1, 2.5950803756713867, 0.04786563664674759
helmholtz, 10, 16, 3, 0.5, 1.25, 2, 2.4114091396331787, 0.04920623078942299
helmholtz, 10, 16, 3, 0.5, 1.25, 3, 1.9411753416061401, 0.0770365297794342
helmholtz, 10, 16, 3, 0.5, 1.5, 1, 1.9472224712371826, 0.05802358686923981
helmholtz, 10, 16, 3, 0.5, 1.5, 2, 1.37259042263031, 0.04837585613131523
helmholtz, 10, 16, 3, 0.5, 1.5, 3, 1.5100688934326172, 0.06909207254648209
helmholtz, 10, 16, 3, 0.5, 1.75, 1, 1.7197678089141846, 0.05119951441884041
helmholtz, 10, 16, 3, 0.5, 1.75, 2, 1.5647873878479004, 0.059120312333106995
helmholtz, 10, 16, 3, 0.5, 1.75, 3, 1.0593514442443848, 0.06715747714042664
helmholtz, 10, 16, 3, 0.5, 2.0, 1, 3.365448236465454, 0.050226353108882904
helmholtz, 10, 16, 3, 0.5, 2.0, 2, 2.7333171367645264, 0.04488784074783325
helmholtz, 10, 16, 3, 0.5, 2.0, 3, 1.1364035606384277, 0.06451274454593658
helmholtz, 10, 16, 3, 0.75, 0.0, 1, 0.7040642499923706, 0.023772960528731346
helmholtz, 10, 16, 3, 0.75, 0.0, 2, 2.5372068881988525, 0.02532818354666233
helmholtz, 10, 16, 3, 0.75, 0.0, 3, 5.7248101234436035, 0.0338156521320343
helmholtz, 10, 16, 3, 0.75, 0.25, 1, 1.0112977027893066, 0.03940337896347046
helmholtz, 10, 16, 3, 0.75, 0.25, 2, 0.5997085571289062, 0.03208833187818527
helmholtz, 10, 16, 3, 0.75, 0.25, 3, 1.0328359603881836, 0.0493166483938694
helmholtz, 10, 16, 3, 0.75, 0.5, 1, 9.913265228271484, 0.04739809036254883
helmholtz, 10, 16, 3, 0.75, 0.5, 2, 4.927751541137695, 0.07739917933940887
helmholtz, 10, 16, 3, 0.75, 0.5, 3, 0.9895716905593872, 0.04514903947710991
helmholtz, 10, 16, 3, 0.75, 0.75, 1, 4.537819862365723, 0.05015219748020172
helmholtz, 10, 16, 3, 0.75, 0.75, 2, 1.6188791990280151, 0.05981257185339928
helmholtz, 10, 16, 3, 0.75, 0.75, 3, 1.4572898149490356, 0.04291926696896553
helmholtz, 10, 16, 3, 0.75, 1.0, 1, 1.0644299983978271, 0.03523831069469452
helmholtz, 10, 16, 3, 0.75, 1.0, 2, 1.564901351928711, 0.033131398260593414
helmholtz, 10, 16, 3, 0.75, 1.0, 3, 0.7988044023513794, 0.0393306128680706
helmholtz, 10, 16, 3, 0.75, 1.25, 1, 7.448189735412598, 0.051809608936309814
helmholtz, 10, 16, 3, 0.75, 1.25, 2, 1.154180645942688, 0.04411792755126953
helmholtz, 10, 16, 3, 0.75, 1.25, 3, 0.6822474002838135, 0.028315074741840363
helmholtz, 10, 16, 3, 0.75, 1.5, 1, 0.8771316409111023, 0.032564546912908554
helmholtz, 10, 16, 3, 0.75, 1.5, 2, 0.9689011573791504, 0.05470859259366989
helmholtz, 10, 16, 3, 0.75, 1.5, 3, 1.5772593021392822, 0.0413181446492672
helmholtz, 10, 16, 3, 0.75, 1.75, 1, 2.0420875549316406, 0.034753914922475815
helmholtz, 10, 16, 3, 0.75, 1.75, 2, 0.9105105996131897, 0.04565996676683426
helmholtz, 10, 16, 3, 0.75, 1.75, 3, 0.6191654205322266, 0.038335345685482025
helmholtz, 10, 16, 3, 0.75, 2.0, 1, 1.1635515689849854, 0.04274521768093109
helmholtz, 10, 16, 3, 0.75, 2.0, 2, 1.003389835357666, 0.04190157726407051
helmholtz, 10, 16, 3, 0.75, 2.0, 3, 1.1574158668518066, 0.03933942690491676
helmholtz, 10, 16, 3, 1.0, 0.0, 1, 0.747312605381012, 0.021311931312084198
helmholtz, 10, 16, 3, 1.0, 0.0, 2, 0.8679186105728149, 0.02332114987075329
helmholtz, 10, 16, 3, 1.0, 0.0, 3, 3.776662826538086, 0.026900039985775948
helmholtz, 10, 16, 3, 1.0, 0.25, 1, 3.4740140438079834, 0.04097362980246544
helmholtz, 10, 16, 3, 1.0, 0.25, 2, 3.6630334854125977, 0.038784511387348175
helmholtz, 10, 16, 3, 1.0, 0.25, 3, 1.7094753980636597, 0.028850574046373367
helmholtz, 10, 16, 3, 1.0, 0.5, 1, 1.779226303100586, 0.0675191730260849
helmholtz, 10, 16, 3, 1.0, 0.5, 2, 3.928255319595337, 0.0331079475581646
helmholtz, 10, 16, 3, 1.0, 0.5, 3, 2.2599596977233887, 0.0490080863237381
helmholtz, 10, 16, 3, 1.0, 0.75, 1, 1.7598577737808228, 0.053352948278188705
helmholtz, 10, 16, 3, 1.0, 0.75, 2, 2.3879990577697754, 0.05534999817609787
helmholtz, 10, 16, 3, 1.0, 0.75, 3, 1.8062011003494263, 0.04908203333616257
helmholtz, 10, 16, 3, 1.0, 1.0, 1, 0.9301709532737732, 0.05070240795612335
helmholtz, 10, 16, 3, 1.0, 1.0, 2, 12.202043533325195, 0.051784489303827286
helmholtz, 10, 16, 3, 1.0, 1.0, 3, 0.802885115146637, 0.043264374136924744
helmholtz, 10, 16, 3, 1.0, 1.25, 1, 2.8078880310058594, 0.03679250180721283
helmholtz, 10, 16, 3, 1.0, 1.25, 2, 0.5577385425567627, 0.016271302476525307
helmholtz, 10, 16, 3, 1.0, 1.25, 3, 0.6540155410766602, 0.024310555309057236
helmholtz, 10, 16, 3, 1.0, 1.5, 1, 4.987849235534668, 0.045620571821928024
helmholtz, 10, 16, 3, 1.0, 1.5, 2, 4.023384094238281, 0.05304891988635063
helmholtz, 10, 16, 3, 1.0, 1.5, 3, 1.690798044204712, 0.053227461874485016
helmholtz, 10, 16, 3, 1.0, 1.75, 1, 4.720696449279785, 0.062377821654081345
helmholtz, 10, 16, 3, 1.0, 1.75, 2, 1.5580977201461792, 0.026386260986328125
helmholtz, 10, 16, 3, 1.0, 1.75, 3, 2.1679134368896484, 0.031222810968756676
helmholtz, 10, 16, 3, 1.0, 2.0, 1, 0.9282699823379517, 0.0642426609992981
helmholtz, 10, 16, 3, 1.0, 2.0, 2, 0.9864510297775269, 0.030703183263540268
helmholtz, 10, 16, 3, 1.0, 2.0, 3, 0.6394559144973755, 0.04422449693083763
helmholtz, 10, 16, 3, 1.25, 0.0, 1, 2.145507574081421, 0.023400112986564636
helmholtz, 10, 16, 3, 1.25, 0.0, 2, 0.678072988986969, 0.021774567663669586
helmholtz, 10, 16, 3, 1.25, 0.0, 3, 0.690924882888794, 0.027980349957942963
helmholtz, 10, 16, 3, 1.25, 0.25, 1, 2.181591510772705, 0.03599468618631363
helmholtz, 10, 16, 3, 1.25, 0.25, 2, 2.1070728302001953, 0.025440678000450134
helmholtz, 10, 16, 3, 1.25, 0.25, 3, 1.245890498161316, 0.040913891047239304
helmholtz, 10, 16, 3, 1.25, 0.5, 1, 0.953959047794342, 0.029851727187633514
helmholtz, 10, 16, 3, 1.25, 0.5, 2, 1.0322468280792236, 0.041604045778512955
helmholtz, 10, 16, 3, 1.25, 0.5, 3, 1.2780476808547974, 0.05072396248579025
helmholtz, 10, 16, 3, 1.25, 0.75, 1, 1.4864637851715088, 0.030199488624930382
helmholtz, 10, 16, 3, 1.25, 0.75, 2, 3.1199703216552734, 0.03883615881204605
helmholtz, 10, 16, 3, 1.25, 0.75, 3, 3.1362485885620117, 0.04800872504711151
helmholtz, 10, 16, 3, 1.25, 1.0, 1, 1.7973194122314453, 0.030478136613965034
helmholtz, 10, 16, 3, 1.25, 1.0, 2, 0.9178186058998108, 0.03077925741672516
helmholtz, 10, 16, 3, 1.25, 1.0, 3, 5.585414886474609, 0.05082935467362404
helmholtz, 10, 16, 3, 1.25, 1.25, 1, 1.8554308414459229, 0.09851992875337601
helmholtz, 10, 16, 3, 1.25, 1.25, 2, 1.2846286296844482, 0.024264993146061897
helmholtz, 10, 16, 3, 1.25, 1.25, 3, 7.949568271636963, 0.023001860827207565
helmholtz, 10, 16, 3, 1.25, 1.5, 1, 1.5965396165847778, 0.034150976687669754
helmholtz, 10, 16, 3, 1.25, 1.5, 2, 0.846463680267334, 0.013587822206318378
helmholtz, 10, 16, 3, 1.25, 1.5, 3, 0.8227860927581787, 0.026255764067173004
helmholtz, 10, 16, 3, 1.25, 1.75, 1, 1.6443086862564087, 0.03280950337648392
helmholtz, 10, 16, 3, 1.25, 1.75, 2, 0.8047364354133606, 0.035137686878442764
helmholtz, 10, 16, 3, 1.25, 1.75, 3, 6.407830715179443, 0.04128450155258179
helmholtz, 10, 16, 3, 1.25, 2.0, 1, 1.5868521928787231, 0.04269691929221153
helmholtz, 10, 16, 3, 1.25, 2.0, 2, 1.6164522171020508, 0.021843846887350082
helmholtz, 10, 16, 3, 1.25, 2.0, 3, 2.1742007732391357, 0.029189059510827065
helmholtz, 10, 16, 3, 1.5, 0.0, 1, 2.3790183067321777, 0.02442220039665699
helmholtz, 10, 16, 3, 1.5, 0.0, 2, 2.8024325370788574, 0.026946866884827614
helmholtz, 10, 16, 3, 1.5, 0.0, 3, 3.2729671001434326, 0.03311089798808098
helmholtz, 10, 16, 3, 1.5, 0.25, 1, 1.242673635482788, 0.0340261235833168
helmholtz, 10, 16, 3, 1.5, 0.25, 2, 3.1442949771881104, 0.054247260093688965
